uid,name,district,province
oLZa3tP0Spu,so Mantoolo Health Post,Namwala,Southern
LZE0WBxdB6Z,so Maseele Rural Health Centre,Namwala,Southern
RMcCbIrFhHs,so Moobola Rural Health Centre,Namwala,Southern
X1LBHmLkJ56,so Moomba Health Post,Namwala,Southern
mKlVUCGpvhN,so Muchila Rural Health Centre,Namwala,Southern
mzGVvreLPzd,so Nakamboma Rural Health Centre,Namwala,Southern
LByq0wA9gkn,so Nalukwale Health Post,Namwala,Southern
bGX8etC0E8b,so Namankubaula Health Post,Namwala,Southern
GPMyxUCgDEu,so Namwala District Hospital,Namwala,Southern
qJPSHuMk2w9,so Namwala Hospital Affiliated Health Centre,Namwala,Southern
iIJgLuCcouZ,so Nchole Health Post,Namwala,Southern
I3yGbBWPdxd,so Ndema Health Post,Namwala,Southern
QqoZvdFYVhH,so Ngabo Health Post,Namwala,Southern
xNqwEUzAzGv,so Chilundu Health Post,Pemba,Southern
uf3q1wwlL23,so Chiyumbabeenzu Rural Health Centre,Pemba,Southern
TPkPvVuyzBV,so Choompa Health Post,Pemba,Southern
PTNapKWf8ko,so Demu Health Post,Pemba,Southern
tInMEv278ct,so Habbanyuka Health Post,Pemba,Southern
BrOWSOoilj4,so Hajamba Health Post,Pemba,Southern
id7kK37X5WR,so Jembo Rural Health Centre,Pemba,Southern
Mfql9WbheQJ,so Kanchomba Rural Health Centre,Pemba,Southern
kneUsqZGnFv,so Kasikili Rural Health Centre,Pemba,Southern
gx1KP8XUzpc,so Kasiya Rural Health Centre,Pemba,Southern
VYWtXvivimQ,so Kazimaulu Rural Health Centre,Pemba,Southern
Rw3Vl2ZYqM7,so Mayasanino Health Post,Pemba,Southern
Po2SILSShT9,so Michelo Rural Health Post,Pemba,Southern
bBnY5idPQo9,so Moyo Mini Hospital,Pemba,Southern
Y83eYFCnx1J,so Moyo Rural Health Centre,Pemba,Southern
yF5TJqmZ1o1,so Munyama Health Post,Pemba,Southern
uOpCbeuIXY0,so Muzoka Rural Health Centre,Pemba,Southern
WJybMtvEDd7,so Ndondi Health Post,Pemba,Southern
uznRuoGDLyu,so Pemba Main Rural Health Centre,Pemba,Southern
t8ZyDFjZ4eb,so Pemba Sub Rural Health Centre,Pemba,Southern
pUv7mufGQdK,so Siamuleya Rural Health Centre,Pemba,Southern
czLJ7vq3oQv,so Sibalumbi Health Post,Pemba,Southern
ru9RENqjtB1,so Simooya Health Post,Pemba,Southern
CQz16HKSeO0,so Chaanga Rural Health Centre,Siavonga,Southern
hrIAthv5TI8,so Chalokwa Health Post,Siavonga,Southern
QSBeGv1GzoM,so Chizilika Health Post,Siavonga,Southern
wdVaVWzFCYD,so Dambilo Health Post,Siavonga,Southern
lrFhLUrenJ4,so Dambwe Health Post,Siavonga,Southern
sCS5roVV1Zg,so Dibbwi Health Post,Siavonga,Southern
R1sICBGplhG,so Fishing Camps Health Post,Siavonga,Southern
L8codXq3nCi,so Kabuyu Health Post,Siavonga,Southern
MfvcAmFAcid,so Kariba Rural Health Centre,Siavonga,Southern
asjXOZaYsKm,so Manchamvwa Lakeshore Health Post,Siavonga,Southern
IJqX8jK2c3G,so Manchanvwa Rural Health Centre,Siavonga,Southern
OB49QIXcDUg,so Matua Rural Health Centre,Siavonga,Southern
a7A1cWEVKQi,so Mpango Health Post,Siavonga,Southern
gN7xCnEEodi,so Muntanga Health Post,Siavonga,Southern
Bpn2Uyqnk9N,so Munyama Rural Health Centre,Siavonga,Southern
RTSyZYWb2xu,so Nabutezi Rural Health Centre,Siavonga,Southern
FnU0CEtwFCK,so Namoomba Rural Health Centre,Siavonga,Southern
kzJXEkUCQS1,so Namumu Health Post,Siavonga,Southern
jj2qnsrdheh,so Siamatika Health Post,Siavonga,Southern
MmXH1alz0q6,so Siamwiinga Health Post,Siavonga,Southern
iwT0Ij3HA35,so Sianyoolo Rural Health Centre,Siavonga,Southern
jsWZwsy1sTU,so Siavonga District Hospital,Siavonga,Southern
xjEdKsZuzfT,so Siavonga Hospital Affiliated Health Centre,Siavonga,Southern
TwtXjanr6gr,so Siavonga Secondy School Health Post,Siavonga,Southern
tCSvWkxo2BZ,so Buleyamalima Rural Health Centre,Sinazongwe,Southern
nSPfhNALOVV,so Chimonselo Health Post,Sinazongwe,Southern
yP5uNj3k8dZ,so Chiyabi Rural Health Centre,Sinazongwe,Southern
HyFX4v0U2eS,so Dengeza Health Post,Sinazongwe,Southern
SjfJMMvXj30,so GVDC Rural Health Centre,Sinazongwe,Southern
iMb079oXKKH,so Kafwambila Rural Health Centre,Sinazongwe,Southern
VrYYVf1Tif2,so Kariba Health Post,Sinazongwe,Southern
eYqdAFlOW2q,so Lutwa Health Post,Sinazongwe,Southern
q5UGYPwhfec,so Maamba Hospital,Sinazongwe,Southern
scTFGH3pn5A,so Maamba Hospital Affiliated Health Centre,Sinazongwe,Southern
oBUq5JaXaJA,so Malabali Health Post,Sinazongwe,Southern
PbJBDIHnX85,so Muuka Health Post,Sinazongwe,Southern
irEEeHdx68b,so Muziyo Health Post,Sinazongwe,Southern
J4xhtnMTrx3,so Mwela Health Post,Sinazongwe,Southern
HAFbQsM1a3O,so Nabukowa Health Post,Sinazongwe,Southern
uxvrWz96Vg3,so Namafulu Health Post,Sinazongwe,Southern
yzK6L6QtgP1,so Siameja Rural Health Centre,Sinazongwe,Southern
DHZo3LTwdU5,so Siampondo Health Post,Sinazongwe,Southern
yjjFnn1Lu9i,so Siansowa Rural Health Centre,Sinazongwe,Southern
md0qTY455su,so Siatwinda Rural Health Centre,Sinazongwe,Southern
UbOA309Ce8k,so Siawaza Health Post,Sinazongwe,Southern
efrh3aYbyzG,so Sikaneka Rural Health Centre,Sinazongwe,Southern
vyMft30OWWc,so Sinakasikili Health Post,Sinazongwe,Southern
MBOMEmdMWLC,so Sinamalima Rural Health Centre,Sinazongwe,Southern
kNs0RtZfWa4,so Sinanjola Health Post,Sinazongwe,Southern
dPMeKnVYf26,so Sinankumbi Health Post,Sinazongwe,Southern
bNVx5U7JTyi,so Sinazeze Rural Health Centre,Sinazongwe,Southern
PBJ6aeczQ5w,so Sinazongwe Rural Health Centre,Sinazongwe,Southern
SKBJJJmU3hX,so Sulwegonde Rural Health Centre,Sinazongwe,Southern
l70VYAI9V0k,so Zuka Health Post,Sinazongwe,Southern
MskIK9Z7Gwy,so Chalimongela Health Post,Zimba,Southern
AbtMttNEjDl,so Chiidi Health Post,Zimba,Southern
DJlKLX7hiDJ,so Kayanga Health Post,Zimba,Southern
UfCPzNlKO8K,so Luyaba Rural Health Centre,Zimba,Southern
Bkc6mfMPRMV,so Mapatizya Rural Health Centre,Zimba,Southern
eDHzE6SBcLx,so Muzya Rural Health Centre,Zimba,Southern
fwcQJ0J17Sb,so Nakowa Rural Health Centre,Zimba,Southern
kOzXxz7g2xi,so Siamafumba Rural Health Centre,Zimba,Southern
hHxn1eb9v3Q,so Simalundu Rural Health Centre,Zimba,Southern
PHZ41pZ1OB5,so Simwatachela Rural Health Centre,Zimba,Southern
FvYQRSeLnx0,so Zimba Hospital Affiliated Health Centre,Zimba,Southern
Btz6jrGG8n8,so Zimba Mission Hospital,Zimba,Southern
Wxbjh2elumN,we Buleya Health Post,Kalabo,Western
lijo2tEdGve,we Kalabo District Hospital,Kalabo,Western
jVRRqPb3Iei,we Kuuli Rural Health Centre,Kalabo,Western
zVC73RTOrgI,we Libonda Rural Health Centre,Kalabo,Western
yAuLTKTpQSC,we Liumba Rural Health Centre,Kalabo,Western
VQspz8SJyiy,we Liyoyelo Rural Health Centre,Kalabo,Western
n8que2eYpbm,we Lukena Rural Health Centre,Kalabo,Western
gliTVs3bOvN,we Lukoko Health Post,Kalabo,Western
WaNAvw6U3Pr,we Lukona Rural Health Centre,Kalabo,Western
pzUSlyh90Aj,we Lumei Health Post,Kalabo,Western
KmfgOcoSI8V,we Luoke East Health Post,Kalabo,Western
xEX5lRJ3UBN,we Luola Health Post,Kalabo,Western
DHFACuk7j91,we Lutwi Health Post,Kalabo,Western
z0LxkWJ2qnH,we Mapungu Rural Health Centre,Kalabo,Western
x416ZXBuaYa,we Mishulundu Health Post,Kalabo,Western
QwRVnk0ZNZe,we Mitwi Health Post,Kalabo,Western
fwpg5kl0d3B,we Muchicha Health Post,Kalabo,Western
S2PxFHLZJua,we Mulinga Health Post,Kalabo,Western
foIhYz9b1cj,we Mutaa Health Post,Kalabo,Western
fykM10MbEBA,we Namatindi Rural Health Centre,Kalabo,Western
CovcMSv8u3w,we Namundale Health Post,Kalabo,Western
OSWffo0qFRk,we Namweti Health Post,Kalabo,Western
j6DEHVR4MXK,we Ndoka Health Post,Kalabo,Western
i4bU6Fsv7tf,we N'uma Health Post,Kalabo,Western
poEcn7n8Vvj,we Salunda Health Post,Kalabo,Western
TWItp3J0XHQ,we Sihole Rural Health Centre,Kalabo,Western
aKtc7uxreog,we Siluwe Health Post,Kalabo,Western
FoweRHodgaE,we Sishekanu Health Post,Kalabo,Western
tChvy5w7laW,we Tapo Rural Health Centre,Kalabo,Western
kKG9MhvZUJT,we Wenela Rural Health Centre,Kalabo,Western
TWMkEjBiFDo,we Yuka MCH/OPD Rural Health Centre,Kalabo,Western
to12j4y4oCE,we Yuka Mission Hospital,Kalabo,Western
vrts16LV2Oo,we Chitwa Rural Health Centre,Kaoma,Western
GNOg5EBSBv2,we Kaaba Rural Health Centre,Kaoma,Western
PdWIjhj4GN8,we Kabilamwandi Rural Health Centre,Kaoma,Western
UjtLTxXzHoM,we Kalwalo Health Post,Kaoma,Western
tYXyOKeRyUG,we Kaoma District Hospital,Kaoma,Western
tzeTpSKRLmS,we Kaoma HAHC (Mulamba Clinic),Kaoma,Western
FkRoC7t3HPa,we Kaoma Urban Health Centre,Kaoma,Western
qnZzXvUiMCT,we Kasabi Rural Health Centre,Kaoma,Western
HhTwZ7sziKZ,we Kashamu Health Post,Kaoma,Western
KjP02iKhdFz,we Kasimba Rural Health Centre,Kaoma,Western
JXdPUPItby5,we Katoya Health Post,Kaoma,Western
mgpGGscirw8,we Longe Health Post,Kaoma,Western
oLx16uCRFTs,we Luena Camp Hospital,Kaoma,Western
kmkmXHtys9g,we Lunyati Rural Health Centre,Kaoma,Western
KoPjeZK7chP,we Mangango HAHC (St. Joseph),Kaoma,Western
E5q3aSEZruu,we Mangango Mission Hospital,Kaoma,Western
JzJxQmNOEhn,we Mangango ZNS Rural Health Centre,Kaoma,Western
Fjunm2YS7MH,we Mayukwayukwa 2 Rural Health Centre,Kaoma,Western
lD32eqnHNBX,we Mayukwayukwa Rural Health Centre,Kaoma,Western
CoQD97C2oNd,we Mulalila Health Post,Kaoma,Western
pvX2ZsfIpjd,we Mushwala Health Post,Kaoma,Western
EFX57c2rO8n,we Mutondo Rural Health Centre,Kaoma,Western
fX0LW5kJuRF,we Mwanambuyu Rural Health Centre,Kaoma,Western
nFv2TJx9m20,we Nalulembwe Health Post,Kaoma,Western
dEHPJaqqa3p,we Namaloba Health Post,Kaoma,Western
fz8rCLy55CZ,we Nyango Health Centre,Kaoma,Western
VmYscJCdKa6,we Shibanga Rural Health Centre,Kaoma,Western
wCCUe9jxBPk,we Winda Rural Health Centre,Kaoma,Western
itAji7rnR40,we Ikabako Health Post,Limulunga,Western
t5cLHARbcoa,we Ikwichi Rural Health Centre,Limulunga,Western
F0DsuFOE2Xd,we Iloke Rural Health Centre,Limulunga,Western
LfSwkmE9nqC,we Kaongete health Post,Limulunga,Western
KrdOlvLREQb,we Kasheke Health Post (Limu),Limulunga,Western
F3Df5hdcSCP,we Limulunga Stage II Rural Health Centre,Limulunga,Western
cj2OmhpBM3V,we llundu Health Post,Limulunga,Western
Zggz6FyLdgQ,we Malala Health Post,Limulunga,Western
vhpmKcc3lCe,we Miulwe Health Post,Limulunga,Western
MxxnLIYTtEr,we Mwanawina Rural Health Centre,Limulunga,Western
YlaIgRnLtTC,we Namitome Rural Health Centre,Limulunga,Western
VetfLpOIURO,we Nangili Health Post,Limulunga,Western
JUXTm9d0YxA,we Nang'oko Health Post,Limulunga,Western
MjlwmH2cpch,we Nangula Rural Health Centre,Limulunga,Western
VbU2voTaKn3,we Ndanda Rural Health Centre,Limulunga,Western
DDCOSppUK0K,we Salondo Health Post,Limulunga,Western
vMM2xMBp2oM,we Simaa Health Post,Limulunga,Western
LSwzvL8qngM,we Sitoya Rural Health Centre,Limulunga,Western
KXOiDt4LHCl,we Ushaa Rural Health Centre,Limulunga,Western
ikxrkyZg7Tw,we Afumba Rural Health Centre,Luampa,Western
jJbtpatFHEt,we Inkunikila Health Post,Luampa,Western
toucHSdmy8V,we Katunda Rural Health Centre,Luampa,Western
piNtW7lcshy,we Luampa Hospital Affiliated Health Centre,Luampa,Western
bIxh0Pvvqad,we Luampa Mission Hospital,Luampa,Western
iOhlhZiss5V,we Lububa Health Post,Luampa,Western
bJ4umWV8e2n,we Lui Rural Health Centre,Luampa,Western
NayOMyawBwD,we Mbale Health Post,Luampa,Western
eUkSrKb5VCB,we Mbanyutu Rural Health Centre,Luampa,Western
fARSOsZ0p16,we Mulwa Health Post,Luampa,Western
GSwLxmjwpdv,we Mwandansengo Health Post,Luampa,Western
VT1ktl4rXWa,we Nakayembe Rural Health Centre,Luampa,Western
Oq6hRoPuPrg,we Namando Health Post,Luampa,Western
t74qvJmerje,we Nkenga Rural Health Centre,Luampa,Western
tUPtkVBhDTU,we Nyambi 1 Rural Health Centre,Luampa,Western
NAWe3NzYNwi,we Nyambi 2 Rural Health Centre,Luampa,Western
edO4TuE3BmQ,we Dongwe Rural Health Centre,Lukulu,Western
qqjChXJELf5,we Kamilende Rural Health Centre,Lukulu,Western
LLDVtvGcPfn,we Kasheke Health Post (Lukulu),Lukulu,Western
gMNc9HPKcaE,we Kawaya Health Post,Lukulu,Western
knKlEn0OdLc,we Likapai Health Post,Lukulu,Western
qncGhUr3pHK,we Lishuwa Rural Health Centre,Lukulu,Western
i8uAlIJleh7,we Luanchuma Health Post,Lukulu,Western
mhFwFhtQAle,we Lubosi Health Post,Lukulu,Western
BHD3ZUhf8Vr,we Lubosi Urban Health Centre,Lukulu,Western
D9bTJPLCcY3,we Lukau Health Post,Lukulu,Western
E13KzuVChMA,we Lukulu District Hospital,Lukulu,Western
vfUJ4j1rgl8,we Luvuzi Rural Health Centre,Lukulu,Western
k6ZuDdt5oya,we Lyalala Health Post,Lukulu,Western
AvsAojb4A5h,we Mayankwa Rural Health Centre,Lukulu,Western
T4TZaE9Zry4,we Mbanga Rural Health Centre,Lukulu,Western
tjAoCBrcneY,we Mulongo Health Post,Lukulu,Western
oIRs9oMgpne,we Namayula Health Post,Lukulu,Western
SLL6M6aHXab,we Ngimbu Rural Health Centre,Lukulu,Western
sRtH3G2Tzul,we Ngulwana Health Post,Lukulu,Western
MxGWefuKBIK,we Sancta Maria CTC Clinic,Lukulu,Western
L05PDJLn21t,we Simakumba Rural Health Centre,Lukulu,Western
r0h4SqwISx1,we Sitaka Health Post,Lukulu,Western
gE93AdxyyFi,we Watopa Rural Health Centre,Lukulu,Western
MnZpTWUZ6pD,we West Five Rural Health Centre,Lukulu,Western
zbi71sdnyHl,we Kakulunda Rural Health Centre,Mitete,Western
ZwTsJmqVRE8,we Lubelele Health Post,Mitete,Western
nCW43oL8LIy,we Lutembwe Health Post,Mitete,Western
e9MzpcFHipV,We Mambungo Health Post,Mitete,Western
D6uqeOC2y27,We Manjolo Health Post,Mitete,Western
jp688egTVBX,We Mataba Health Post,Mitete,Western
OYihVDIu1UR,We Mbangweta Health Post,Mitete,Western
p2PvrejZcfG,we Mitete Rural Health Centre,Mitete,Western
uFsOydIrq9w,we Namakando Health Post,Mitete,Western
q07j3YIJfZR,we Nyaala Health Post,Mitete,Western
vIcDYh8Ls30,we Sikunduko Rural Health Centre,Mitete,Western
oMQpJe2TJnN,we Burton Military Urban Health Centre,Mongu,Western
mSZihKu2cWb,we Ilute Health Post,Mongu,Western
Ktlk7hbtCuw,we Imwiko Health Post,Mongu,Western
A9eXw0iQqb8,we Kaande Health Post,Mongu,Western
bnJcAF3lx9T,we Kalundwana Rural Health Centre,Mongu,Western
sSINHX2CyZZ,we Kama Rural Health Centre,Mongu,Western
P5NIzmi3sBC,we Katongo Health Post,Mongu,Western
yG8Ojvo1UKh,we Lealui Mini Hospital,Mongu,Western
SYXuVDTkCWp,we Lealui Rural Health Centre,Mongu,Western
zv11JO8uQyB,we Lewanika Referral Hospital,Mongu,Western
eeQWZHi5eGg,we Lewanika Urban Clinic,Mongu,Western
svKSue9cLd0,we Litawa Rural Health Centre,Mongu,Western
VDtajmD3XoY,we Liyoyelo Urban Health Centre (Mongu),Mongu,Western
tvXBrceyzbt,we Looma Health Post,Mongu,Western
xZcqOk5XYJI,we Luandui Rural Health Centre,Mongu,Western
wNd0VXKpQFz,we Lukalanya Rural Health Centre,Mongu,Western
CKJ8o4Xk7V3,we Lukweta Rural Health Centre,Mongu,Western
btP2aZbbTxM,we Lulambo Health Post,Mongu,Western
biPkrq4HfDV,we Lwatembo Health Post,Mongu,Western
ZVd51e7T2pL,we Mabumbu Rural Health Centre,Mongu,Western
EMNHs78shaK,we Mawawa Rural Health Centre,Mongu,Western
RPi31S3qoYi,we Mongu District Hospital,Mongu,Western
g99Us7S2aPK,we Mulambwa Urban Health Centre,Mongu,Western
sgyiRxksarA,we Mutalaeti Health Post,Mongu,Western
hB8krdNTlA9,we Mweeke Health Post,Mongu,Western
vLQFAeKMNvK,we Nakato Health Post,Mongu,Western
xdQKFmtJGCx,we Nalikwanda Stage II Rural Health Centre,Mongu,Western
B0bvjkhB4s0,we Nalwei Rural Health Centre,Mongu,Western
dzAEpXQZ2ZB,we Namengo Health Post,Mongu,Western
FelvJpnNc99,we Namushakende Rural Health Centre,Mongu,Western
HxQ3bG5jqBC,we Nasange Health Post,Mongu,Western
akQ9NKJDlH7,we Natonga Health Post,Mongu,Western
HTgrmKBw4wH,we Ndau Rural Health Centre,Mongu,Western
qR8SJYMdKvu,we Nomai Health Post,Mongu,Western
vA364JTUNjr,we Prison Urban Health Centre,Mongu,Western
cPRdXIHFoNb,we Sefula Stage II Rural Health Centre,Mongu,Western
GF8tOpZ1OPn,we Sibongo Health Post,Mongu,Western
tk7OnN4cpyQ,we Simulumbe Rural Health Centre,Mongu,Western
RnG45sWZQUp,we Siwa Health Post,Mongu,Western
E0jYjwLc6wI,we Bwina Rural Health Centre,Mulobezi,Western
Lzdd5h32a5F,we Kamanga Health Post,Mulobezi,Western
g6nnO5HcCT6,we Kasima Health Post,Mulobezi,Western
aJ4RO0CzKwM,we Kasompa Health Post,Mulobezi,Western
Q8sYsrPzX5O,we Kaywala Rural Health Centre,Mulobezi,Western
fdBZThUAtdT,we Mulauli Health Post,Mulobezi,Western
NAqcXrFIqz7,we Mulobezi Hospital Affiliated Health Centre,Mulobezi,Western
WQmm2J9eqhf,we Mulobezi Rural Health Centre,Mulobezi,Western
hhxVLyGyTi2,we Namakombe Health Post,Mulobezi,Western
rzkwI8dqKym,we Nawinda Rural Health Centre,Mulobezi,Western
QFfq2KH52bD,we Sanembo Health Post,Mulobezi,Western
pgyBdPCIsxG,we Senjamba Health Post,Mulobezi,Western
oLqp3ISqCl9,we Sichili Mission Hospital,Mulobezi,Western
uiTj16UZaUV,we Sichili Rural Health Centre,Mulobezi,Western
IegtibyJG2A,we Chisu Health Post,Mwandi,Western
r41uQkOzAzX,we Kaluundu Health Post,Mwandi,Western
iP3EhP6ENt8,we Lutaba Health Post,Mwandi,Western
qojAP1haJWx,we Lutaba Mini Hospital,Mwandi,Western
Ab1EONTXdDs,we Lwazamba Health Post,Mwandi,Western
wMJVg838mZw,we Magumwi Health Post,Mwandi,Western
hlgDbVJ10pz,we Masese Rural Health Centre,Mwandi,Western
ctcVLDpBNRL,we Matoya Rural Health Centre,Mwandi,Western
VZ8fNOUlzRW,we Mushukula Rural Health Centre,Mwandi,Western
K2Cq5RPCBob,we Mwandi Mission Hospital,Mwandi,Western
BKHuYGSjtXJ,we Mwandi Rural Health Centre,Mwandi,Western
wqhnmno7uMr,we Sankolonga Health Post,Mwandi,Western
pjbSejGub7j,we Situlu Health Post,Mwandi,Western
ggomCCCDuEG,we Arthur Wina Memorial Hospital,Nalolo,Western
EhP9h2zUg3i,we Kataba Rural Health Centre,Nalolo,Western
WAu4EdvO2it,we Kaunga-Lueti Rural Health Centre,Nalolo,Western
Ymy49tlCS7C,we Liliachi Rural Health Centre,Nalolo,Western
s1pKpfURFqz,we Litoya Rural Health Centre,Nalolo,Western
ylfChcYQlIT,we Malombe Health Post,Nalolo,Western
t4scfgR4uZZ,we Mande Health Post,Nalolo,Western
whAllcrCjru,we Mapungu Health Post,Nalolo,Western
wQvRFxcvEmL,we Mukukutu Health Post,Nalolo,Western
FzSPPpr8ytr,we Muoyo Rural Health Centre,Nalolo,Western
hyZNSykb6kl,we Nakatwelenge Health Post,Nalolo,Western
ZQSZzb53jZo,we Nalolo Rural Health Centre,Nalolo,Western
RucDdTBiFAh,we Nanjuca Rural Health Centre,Nalolo,Western
IwgcTa9r9tV,we Nasilimwe Rural Health Centre,Nalolo,Western
jxUu1yKzYNQ,we Siloloti Health Post,Nalolo,Western
Ztr3Wq4AHX3,we Sinungu Rural Health Centre,Nalolo,Western
e7ErGgTx8Uj,we Sipungu Health Post,Nalolo,Western
lp514O1w3yI,we Suu Health Post,Nalolo,Western
wDhzOSoihES,we Kahare Rural Health Centre,Nkeyema,Western
oVdz7v1AhTF,we Kakanda Health Post,Nkeyema,Western
bdybQshWk9p,we Kandende Rural Health Centre,Nkeyema,Western
vkGYB0Lc4KO,we Lombe Lombe Health Post,Nkeyema,Western
g8efI3CxFqO,we Maloba Health Post,Nkeyema,Western
PsAxgTJ3989,we Mimpongo Health Post,Nkeyema,Western
WgQ7BMiqqpM,we Namilangi Rural Health Centre,Nkeyema,Western
ZtwEjgwp0tE,we Njonjolo Rural Health Centre,Nkeyema,Western
Xh2fJQ3jYl3,we Nkeyema Rural Health Centre,Nkeyema,Western
S4UxNw6bAJX,we Nkeyema Zonal Rural Health Centre,Nkeyema,Western
RqvaHvnNVNu,we Itufa Rural Health Centre,Senanga,Western
D0zWZmkzgaM,we Liangati Health Post,Senanga,Western
fsIU5f9ATrA,we Litambya Rural Health Centre,Senanga,Western
PEj17OmVdEG,we Lui River Rural Health Centre,Senanga,Western
pCjfeBlnS5d,we Lui-namabunga Health Post,Senanga,Western
FaTae6dIDNv,we Lui-wanyau Health Post,Senanga,Western
yMIYLAmfBhX,we Lumbe Nanyenzu Health Post,Senanga,Western
A8TmYeix1cv,we Mata Rural Health Centre,Senanga,Western
hj8omcsgUeN,we Maziba Health Post,Senanga,Western
coToeQZ4VAJ,we Mumbula Health Post,Senanga,Western
lEwaM3o6Qlc,we Mutwa Health Post,Senanga,Western
OhMjTRxTV5S,we Muweswa Health Post,Senanga,Western
OgZSWIYeIhP,we Mwanamwalye Rural Health Centre,Senanga,Western
VQOIBL4WCKQ,we Ngundi Health Post,Senanga,Western
pjd1BdtyCsy,we Senanga General Hospital,Senanga,Western
YDOBI2sj67w,we Senanga Urban Health Centre,Senanga,Western
cxfCo7SPUfL,we Sibukali Rural Health Centre,Senanga,Western
ulJLP7gj5vz,we Sikumbi Rural Health Centre,Senanga,Western
uAWcYRgG4FU,we Situnga Health Post,Senanga,Western
sWQPFvb5qN3,we Imusho Rural Health Centre,Sesheke,Western
IvhsCA1a7WS,we Kaale Rural Health Centre,Sesheke,Western
y55SxGoPK3r,we Kalobolelwa Rural Health Centre,Sesheke,Western
GuzNia9SGEi,we Katima Mulilo Mini Hospital,Sesheke,Western
Wg4DxtVS4ZZ,we Katima Mulilo Urban Clinic,Sesheke,Western
g6eFF5gCAFj,we Luampungu Health Post,Sesheke,Western
XZbL2nSUzdH,we Lumbe Health Post,Sesheke,Western
uXdmieybWGA,we Lusu Mission Health Post,Sesheke,Western
TM5feUjzcjQ,we Maondo Health Post,Sesheke,Western
r1VhRHpcLjS,we Mazaba Health Post,Sesheke,Western
T2iL8ptuT90,we Mukusi Sawmills Rural Health Centre,Sesheke,Western
UpPH7DPKy98,we Mulimambango Rural Health Centre,Sesheke,Western
XU8Lo5sDXZ8,we Neongelo Health Post,Sesheke,Western
OymOWRP9fDG,we Ngweze (CHAI) Health Post,Sesheke,Western
aF1fxVHnos1,we Njoko Malomo Mission Health Post,Sesheke,Western
qNgfkFb6AWo,we Sesheke Urban Clinic,Sesheke,Western
poIPGEs2toA,we Silolo Health Post,Sesheke,Western
JqFx0lax669,we Silumbu Rural Health Centre,Sesheke,Western
S7hTuimadqP,we Walawala Rural Health Post,Sesheke,Western
Eb2af0t6rQ3,we Yeta District Hospital,Sesheke,Western
OcjYA7d2bem,we Zambezi Rural Health Centre,Sesheke,Western
tpCN7sQu78V,we Keyana Rural Health Centre,Shang'ombo,Western
WOaqWbE5sFu,we Lupuka Health Post,Shang'ombo,Western
jwM5bxIZyt0,we Mambolomoka Rural Health Centre,Shang'ombo,Western
fdTIa1gmcRU,we Maweleya Health Post,Shang'ombo,Western
whFqiIFuHI4,we Mbanda Rural Health Centre,Shang'ombo,Western
eT92K8lUkxJ,we Mulonga Rural Health Centre,Shang'ombo,Western
JsWd8Hr4jEH,we Shangombo District Hospital,Shang'ombo,Western
gkfMihpJfbY,we Shangombo Rural Health Centre,Shang'ombo,Western
JHWTAWkeXYp,we Sipuma Rural Health Centre,Shang'ombo,Western
NxbC2zANKe8,we Siwelewele Health Post,Shang'ombo,Western
j9kYDJ7vjm4,we State Ranch Health Post,Shang'ombo,Western
gEweSN8WhZF,we Kaluwe Rural Health Centre,Sikongo,Western
Vb6J3yLhZmw,we Liumena Rural Health Centre,Sikongo,Western
LeFrYKHy6tM,we Lueti Rural Health Centre,Sikongo,Western
mgm1Xt4hx2l,we Lulan'unyi Health Post,Sikongo,Western
onmxRsyjrGq,we Luoke West Rural Health Centre,Sikongo,Western
jFGzMEQscPX,we Lwahumba Health Post,Sikongo,Western
kGjTWj6g2xj,we Mabua Health Post,Sikongo,Western
R9uuPgakDFD,we Mwenyi Health Post,Sikongo,Western
OOEfXrtwXfW,we Nyengo Rural Health Centre,Sikongo,Western
ASnusR9MFtb,we Sikongo Rural Health Centre,Sikongo,Western
o3E3kwnMD0T,we Sikushi Health Post,Sikongo,Western
yWhrtsw8iwK,we Situlu1 Health Post,Sikongo,Western
BtpN2OphqbF,we Tuuwa Rural Health Centre,Sikongo,Western
x3UTvVkhTRb,we Kaanja Rural Health Centre,Sioma,Western
ePhWOrfo4Pk,we Kabula 2 Health Post,Sioma,Western
Pnhix2KnWuM,we Kalenge,Sioma,Western
pM3QrhwE1S4,we Kaunga Mashi Rural Health Centre,Sioma,Western
v51OyYIcKtE,we Lipaneno Health Post,Sioma,Western
p1JYoJfPkn4,we Liwandamo Health Post,Sioma,Western
MXuLaiv3Lnf,we Lyabangu Health Post,Sioma,Western
IWJg6YLwzbm,we Mbeta Health Post,Sioma,Western
GmVrCJ6zOnH,we Mulele Health Post,Sioma,Western
kQjRKEPUJjU,we Mutomena Rural Health Centre,Sioma,Western
qbGFk5FB0OT,we Mwanambao Health Post,Sioma,Western
WDCoPlmsL8N,we Nalwashi Rural Health Centre,Sioma,Western
wAN3mRqt6az,we Nangweshi Mini Hospital,Sioma,Western
ze9OasxSo8x,we Nangweshi Rural Health Centre,Sioma,Western
QuEkooNM1ph,we Sankandi Health Post,Sioma,Western
tHbggYvidYU,we Silowana Rural Health Centre,Sioma,Western
W22NbKyeNDM,we Sinjembela Rural Health Centre,Sioma,Western
OwS7LpW5E6n,we Sioma Rural Health Centre,Sioma,Western
yGOr7VQRIrv,we Sitoti Rural Health Centre,Sioma,Western
